"filename","listnumber","assignmentid","hitid","workerid","origin","timestamp","partid","answer","clipid","questiontype","questionid","questiontext","answer1","answer2","answer3","answer4","correctanswer","img","id"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a05131f0ad03d07dd77178e","PROLIFIC","09-Jul-2026 22:37:12","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6489}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2247514"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a07687bad5809e8867bdffb","PROLIFIC","09-Jul-2026 21:03:21","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5618}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2245963"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0a0fd9f370053c3505dc0f","PROLIFIC","09-Jul-2026 22:45:27","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":2475}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2247577"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0b7296246f70341f078e55","PROLIFIC","22-Jul-2026 19:19:31","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":9143}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2251857"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0b756dd47d16a4c82f5589","PROLIFIC","09-Jul-2026 19:43:43","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":2617}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2244347"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0dbb470d44c02c7ec444f0","PROLIFIC","22-Jul-2026 21:08:05","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6098}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2252809"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0dfefeb75ae8ac09c192c6","PROLIFIC","08-Jul-2026 19:15:20","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":7235}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2240040"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0e0a9490e868c044e21936","PROLIFIC","22-Jul-2026 22:11:29","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5141}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2253189"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0e2d716e90edf1ea83dce1","PROLIFIC","09-Jul-2026 19:55:09","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5515}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2244632"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0f1056788a67850f057de4","PROLIFIC","22-Jul-2026 23:15:30","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5761}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2253601"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a0fdfd2db4241c9e5eca29a","PROLIFIC","09-Jul-2026 19:11:20","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5145}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2243714"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a14434573bcee3f17b7f762","PROLIFIC","09-Jul-2026 22:01:30","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2247229"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a14c736578656591db6ea31","PROLIFIC","22-Jul-2026 20:05:47","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":2611}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2252429"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a14c84872f3851ab32e8c01","PROLIFIC","09-Jul-2026 19:38:15","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5919}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2244284"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a14e67cf20909f60e34ae64","PROLIFIC","09-Jul-2026 20:11:36","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5762}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2244759"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a14ed7d826b3c0b54334269","PROLIFIC","08-Jul-2026 21:32:10","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6492}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2241402"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a150fcbc5238897c2c9408e","PROLIFIC","08-Jul-2026 21:37:42","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5903}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2241497"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1582166cefcdcbed565058","PROLIFIC","22-Jul-2026 19:47:33","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5620}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2252271"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a15d5fb80117206e7200cf7","PROLIFIC","22-Jul-2026 19:41:00","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":3963}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2252176"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a15dfdb880253e5b6b917f3","PROLIFIC","22-Jul-2026 18:49:43","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":9742}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2251645"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a177f7ec67996448d9c7d41","PROLIFIC","22-Jul-2026 22:27:09","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2253316"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a18b37c0157d881234ed29f","PROLIFIC","08-Jul-2026 21:45:52","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":2419}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2241560"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a199661a2f63c5bf9835b2e","PROLIFIC","09-Jul-2026 21:27:20","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6319}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2246471"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1a3e6d47ea4b557072cc4d","PROLIFIC","08-Jul-2026 19:13:46","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4264}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2239977"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1ae40320c9511f890515f7","PROLIFIC","09-Jul-2026 22:05:00","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":6308}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2247292"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1b544246f12219f033d3c3","PROLIFIC","09-Jul-2026 20:28:18","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4964}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2245298"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1cb95bf369926ac77ea9e5","PROLIFIC","08-Jul-2026 20:36:08","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2240895"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1de36b3f5c6160ff6bf6a4","PROLIFIC","09-Jul-2026 19:15:59","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4239}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2243841"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1f0ef7a64d44c972d3a5f7","PROLIFIC","22-Jul-2026 20:25:40","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2252524"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a1f832105dd8c89b5e930ad","PROLIFIC","08-Jul-2026 19:39:05","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":5763}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2240357"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a2222ff6e1036656b0d5d08","PROLIFIC","09-Jul-2026 20:44:14","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":3331}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2245709"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a232745f21e165e2b54ed58","PROLIFIC","09-Jul-2026 21:59:17","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2247166"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a2482e9af72b55296872b0d","PROLIFIC","08-Jul-2026 22:24:16","14721","""{\""answer\"":-1,\""timeout\"":0,\""videoLoadFailed\"":true}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2241877"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a2589e7b0645f2f7f1cc52c","PROLIFIC","09-Jul-2026 19:31:41","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4905}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2244126"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6a3607f677860830aca5bdeb","PROLIFIC","08-Jul-2026 20:01:05","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":4342}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2240610"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testFinal","PROLIFIC","09-Jul-2026 17:08:33","14721","""{\""answer\"":\""To allow space to showcase more items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1011}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2242794"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testFirefox","PROLIFIC","08-Jul-2026 16:25:19","14721","""{\""answer\"":\""To increase the likelihood that people would break the items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":1523}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2239723"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","testURL","PROLIFIC","09-Jul-2026 09:15:29","14721","""{\""answer\"":\""To allow space to showcase more items\"",\""timeout\"":0,\""videoLoadFailed\"":true,\""RT\"":784}""","5","motivation","19","Why did Nathan narrow the aisles?","To increase the likelihood that people would break the items","To confuse people when they enter the store","To make space for a bar","To allow space to showcase more items","To increase the likelihood that people would break the items","nathan.png","2242541"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1","PROLIFIC","09-Jul-2026 09:05:51","14721","""{\""answer\"":\""She cannot hire enough help\"",\""RT\"":2367,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2242461"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","1234","PROLIFIC","09-Jul-2026 09:00:28","14721","""{\""answer\"":\""She does not like to drink\"",\""RT\"":925,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2242366"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","62c5f85ccf34c8d9c0650f6e","PROLIFIC","09-Jul-2026 21:36:45","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":4063,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2246580"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","65465c5bc5a014ec683d55cf","PROLIFIC","22-Jul-2026 22:35:58","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":6603,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2253362"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","661c09a749790db73f8faba5","PROLIFIC","09-Jul-2026 20:39:11","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":5333,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2245471"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","66315563a848526fcfa7555b","PROLIFIC","09-Jul-2026 20:13:16","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":7072,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2244837"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","665795d82a087799023aaf0e","PROLIFIC","22-Jul-2026 21:42:45","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":9988,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2253014"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","66da162f5538535e93490441","PROLIFIC","08-Jul-2026 22:39:46","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":5400,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2241923"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","676956116c1a3416bf7b2afe","PROLIFIC","09-Jul-2026 21:10:09","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":4716,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2246072"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","695ea002344d7ca1605c747a","PROLIFIC","09-Jul-2026 21:44:56","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":6990,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2246927"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6965bd850ce22095dd7a84ca","PROLIFIC","09-Jul-2026 21:49:09","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":13115,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2247086"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6978d830c5d415696508430d","PROLIFIC","08-Jul-2026 21:04:35","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":7152,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2241131"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","697a495862ac67423e8418b8","PROLIFIC","23-Jul-2026 00:46:12","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":7847,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2253837"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6980dfb784202dcf9736910f","PROLIFIC","22-Jul-2026 23:46:36","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":3715,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2253742"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69864a705614c15728117b35","PROLIFIC","22-Jul-2026 21:00:17","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":5836,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2252666"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","6987875a0a8fa6ed9ef00726","PROLIFIC","09-Jul-2026 20:18:42","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":8983,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2244963"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699b610e2ba4bade6f39121b","PROLIFIC","08-Jul-2026 20:21:29","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":5665,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2240720"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699cebf39bc275a312ffd51c","PROLIFIC","09-Jul-2026 21:42:44","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":5512,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2246832"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699d45af20adaa6e1e89aa5a","PROLIFIC","22-Jul-2026 21:29:08","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":4825,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2252951"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","699e3cc79b0d3d96b469ca49","PROLIFIC","08-Jul-2026 21:28:14","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":4055,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2241290"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a0734d1d433d3694c8438f","PROLIFIC","09-Jul-2026 19:34:40","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":5428,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2244204"
"nathan4-rand-imgs-noheaders.csv","","NOT AVAILABLE","NOT AVAILABLE","69a6eb2bc679065ed1cecc51","PROLIFIC","09-Jul-2026 19:43:54","14721","""{\""answer\"":\""She does not have a lot of customers\"",\""RT\"":3991,\""timeout\"":0}""","1","control","2","What is Emily's business problem?","She sells poor quality goods","She cannot hire enough help","She does not like to drink","She does not have a lot of customers","She does not have a lot of customers","emily.png","2244393"
